id,reference,creation,link,neighborhood,type,newbuilding,price,price_reduction,rooms,bathrooms,sqrmts,floor,elevator,terrace,heating,balcony,airconditioning,parking,swimmingpool
9071,164233239,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/164233239/d?from=list,Horta - Guinardó,Piso,Used,300000,NA,2,1,69,1,1,NA,NA,NA,NA,NA,NA
3805,164294937,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164294937/d?from=list,Ciutat Vella,Apartamento,Used,680000,NA,4,2,143,NA,1,NA,NA,1,NA,NA,NA
4480,164616900,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-se-aceptan-mascotas/164616900/d?from=list,Sant Martí,Piso,Used,280000,NA,3,1,105,7,NA,NA,NA,1,NA,NA,NA
7720,160238804,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-trastero-ascensor-no-amueblado/160238804/d?from=list,Sarrià - Sant Gervasi,Piso,Used,1090000,60000,6,3,260,3,1,NA,NA,NA,NA,NA,NA
4248,164555975,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-internet/164555975/d?from=list,Sant Martí,Piso,Used,230000,NA,3,1,85,4,NA,NA,NA,1,NA,NA,NA
2639,162430462,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/162430462/d?from=list,Eixample,Piso,Used,369000,21000,3,1,80,2,1,NA,NA,NA,NA,NA,NA
37907,165221504,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/165221504/d?from=list,Sant Martí,Piso,Used,179000,NA,3,1,64,2,1,NA,NA,NA,NA,NA,NA
21372,161914445,2022-09-09,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/161914445/d?from=list,Sant Martí,Piso,Used,255000,15000,4,1,84,NA,1,NA,NA,NA,NA,NA,NA
4441,164532802,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/164532802/d?from=list,Sants - Montjuïc,Piso,Used,165000,NA,1,1,50,0,1,NA,NA,NA,NA,NA,NA
22573,164740334,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/164740334/d?from=list,Nou Barris,Piso,Used,340000,NA,3,2,85,5,1,NA,NA,NA,NA,NA,NA
33501,165003931,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/165003931/d?from=list,Sant Andreu,Piso,Used,259000,NA,3,1,70,3,1,NA,NA,NA,NA,NA,NA
35832,165030708,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/165030708/d?from=list,Ciutat Vella,Piso,Used,319000,NA,3,1,60,1,1,NA,NA,NA,NA,NA,NA
2077,163426457,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/163426457/d?from=list,Eixample,Ático,Used,1790000,NA,6,5,275,NA,1,1,1,NA,1,NA,NA
33973,164894912,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/164894912/d?from=list,Sant Andreu,Piso,Used,250000,NA,4,1,76,6,1,NA,NA,NA,NA,NA,NA
38701,165183848,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/165183848/d?from=list,Sant Martí,Piso,Used,159000,21000,3,1,91,13,1,NA,NA,NA,NA,NA,NA
4762,164374649,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion/164374649/d?from=list,Gràcia,Piso,Used,299000,NA,3,1,65,NA,NA,NA,1,1,NA,NA,NA
22303,164827558,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/sants/164827558/d?from=list,Sants - Montjuïc,Piso,Used,171000,14000,2,1,56,2,NA,NA,NA,NA,NA,NA,NA
8237,164157975,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164157975/d?from=list,Nou Barris,Piso,Used,360000,NA,4,2,128,5,1,NA,NA,NA,NA,NA,NA
8417,163464940,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/163464940/d?from=list,Eixample,Piso,Used,339000,NA,3,1,80,3,1,NA,NA,NA,NA,NA,NA
38468,165237701,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-terraza-ascensor/165237701/d?from=list,Sant Andreu,Ático,Used,350000,NA,3,2,62,NA,1,1,NA,NA,NA,NA,NA
9105,161502590,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-patio-amueblado/161502590/d?from=list,Horta - Guinardó,Casa o chalet,Used,549000,NA,3,2,135,NA,NA,1,1,NA,NA,NA,NA
6497,164228952,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-terraza-ascensor/164228952/d?from=list,Gràcia,Piso,Used,375000,NA,4,2,80,NA,1,1,NA,NA,NA,NA,NA
33315,164919505,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/164919505/d?from=list,Sarrià - Sant Gervasi,Piso,Used,3150000,NA,14,3,625,1,NA,NA,NA,NA,NA,NA,NA
1886,162699180,2022-08-23,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/162699180/d?from=list,Sant Andreu,Piso,Used,220000,46000,3,2,80,NA,1,NA,NA,NA,NA,NA,NA
4314,164435309,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164435309/d?from=list,Sant Martí,Piso,Used,215000,NA,4,1,92,3,1,NA,NA,NA,NA,NA,NA
683,162726869,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/zona-comunitaria-ascensor-piscina/162726869/d?from=list,Eixample,Piso,Used,796000,16000,5,3,110,5,1,NA,NA,NA,NA,NA,NA
21832,163452351,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/163452351/d?from=list,Sants - Montjuïc,Piso,Used,219000,16000,3,2,103,4,1,NA,NA,NA,NA,NA,NA
21659,164807358,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/164807358/d?from=list,Eixample,Piso,Used,245000,NA,3,2,66,2,NA,NA,NA,NA,NA,NA,NA
23897,164839016,2022-09-19,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164839016/d?from=list,Sants - Montjuïc,Piso,Used,275000,NA,3,1,84,3,1,NA,NA,NA,NA,NA,NA
7780,163995204,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/163995204/d?from=list,Sant Andreu,Piso,Used,700000,NA,4,2,210,3,1,NA,NA,NA,NA,NA,NA
4751,164341267,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/164341267/d?from=list,Les Corts,Piso,Used,339000,21000,3,1,76,2,1,NA,NA,NA,NA,NA,NA
12519,164259541,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164259541/d?from=list,Nou Barris,Piso,Used,159000,NA,3,1,58,2,1,NA,NA,NA,NA,NA,NA
35763,164954270,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-trastero-parking/164954270/d?from=list,Sant Andreu,Piso,Used,144300,NA,3,1,75,3,NA,NA,NA,NA,NA,1,NA
9794,164608428,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/164608428/d?from=list,Nou Barris,Piso,Used,220000,NA,2,1,73,1,1,NA,NA,NA,NA,NA,NA
9738,162984888,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-poblenou/162984888/d?from=list,Sant Martí,Piso,Used,98000,NA,2,1,34,NA,NA,NA,NA,NA,NA,NA,NA
22269,164344609,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ciutat-meridiana/164344609/d?from=list,Nou Barris,Piso,Used,104500,NA,3,1,66,NA,NA,NA,NA,NA,NA,NA,NA
38806,165257739,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-amueblado-television/165257739/d?from=list,Sant Martí,Piso,Used,355000,NA,3,2,70,2,1,NA,NA,NA,NA,NA,NA
22491,164809927,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/164809927/d?from=list,Sant Martí,Piso,Used,260000,NA,3,1,94,1,1,NA,NA,NA,NA,NA,NA
6162,162869339,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-ascensor/162869339/d?from=list,Nou Barris,Piso,Used,210000,NA,2,1,79,NA,1,NA,1,NA,NA,NA,NA
8842,163667755,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/163667755/d?from=list,Les Corts,Piso,Used,325000,40000,4,2,99,2,1,NA,NA,NA,NA,NA,NA
163,163664156,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/can-baro/163664156/d?from=list,Horta - Guinardó,Piso,Used,168000,NA,3,1,57,0,NA,NA,NA,NA,NA,NA,NA
21866,150001589,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/jardin-terraza/150001589/d?from=list,Sarrià - Sant Gervasi,Casa o chalet,Used,296000,34000,3,2,173,NA,NA,1,NA,NA,NA,NA,NA
11735,163263109,2022-09-02,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza/163263109/d?from=list,Horta - Guinardó,Casa o chalet,Used,725000,NA,4,2,248,NA,NA,1,1,NA,NA,NA,NA
36597,161930910,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-raval/161930910/d?from=list,Ciutat Vella,Piso,Used,112000,NA,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA
8849,164093501,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164093501/d?from=list,Sant Andreu,Piso,Used,279000,NA,3,1,82,3,1,NA,NA,NA,NA,NA,NA
35862,163814874,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/piscina/163814874/d?from=list,Les Corts,Ático,Used,3800000,NA,4,5,350,4,NA,NA,NA,NA,NA,NA,1
12645,164712180,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164712180/d?from=list,Eixample,Piso,Used,249000,NA,2,1,52,4,1,NA,NA,NA,NA,NA,NA
6180,164631432,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/zona-comunitaria-ascensor/164631432/d?from=list,Sants - Montjuïc,Piso,Used,250000,NA,2,1,65,7,1,NA,NA,NA,NA,NA,NA
8119,163887917,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/se-aceptan-mascotas/163887917/d?from=list,Sants - Montjuïc,Piso,Used,197000,8000,2,1,62,4,NA,NA,NA,1,NA,NA,NA
3611,163925358,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/163925358/d?from=list,Ciutat Vella,Apartamento,Used,210000,30000,1,1,45,2,NA,NA,NA,1,NA,NA,NA
34400,164892666,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164892666/d?from=list,Sants - Montjuïc,Piso,Used,192000,NA,2,1,77,1,1,NA,NA,NA,NA,NA,NA
1711,164198036,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-terraza-ascensor-se-aceptan-mascotas/164198036/d?from=list,Eixample,Ático,Used,600000,NA,4,2,150,8,1,NA,NA,NA,NA,NA,NA
12793,164707876,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking/164707876/d?from=list,Sants - Montjuïc,Piso,Used,525000,NA,4,2,136,2,1,NA,NA,NA,NA,NA,NA
7197,163479418,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/163479418/d?from=list,Eixample,Piso,Used,520000,NA,4,2,121,5,1,NA,NA,NA,NA,NA,NA
22362,164347159,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-ascensor-se-aceptan-mascotas/164347159/d?from=list,Sarrià - Sant Gervasi,Piso,Used,480000,20000,2,2,86,5,1,NA,NA,NA,NA,NA,NA
4245,164572711,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/la-font-de-la-guatlla/164572711/d?from=list,Sants - Montjuïc,Piso,Used,195000,NA,3,2,76,1,NA,NA,NA,NA,NA,NA,NA
10335,154421426,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor-piscina/154421426/d?from=list,Sarrià - Sant Gervasi,Piso,Used,1880000,NA,6,5,372,3,1,NA,NA,NA,NA,NA,NA
35657,165032905,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/165032905/d?from=list,Gràcia,Ático,Used,435000,15000,2,1,62,5,NA,NA,NA,NA,NA,NA,NA
2765,162265205,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/162265205/d?from=list,Horta - Guinardó,Piso,Used,135000,NA,2,1,50,NA,1,NA,NA,NA,NA,NA,NA
33712,164909107,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-parking-ascensor-parking/164909107/d?from=list,Les Corts,Piso,Used,598000,NA,3,2,95,6,1,NA,NA,NA,NA,NA,NA
517,164277530,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/trastero/164277530/d?from=list,Sant Andreu,Piso,Used,209900,5100,2,1,62,1,NA,NA,NA,NA,NA,NA,NA
5177,163806791,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor-parking-se-aceptan-mascotas/163806791/d?from=list,Sant Andreu,Piso,Used,270000,NA,3,1,75,4,1,NA,NA,NA,NA,NA,NA
37513,165329422,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/les-roquetes/165329422/d?from=list,Nou Barris,Piso,Used,89000,NA,2,1,45,2,NA,NA,NA,1,NA,NA,NA
36760,165167259,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza/165167259/d?from=list,Sant Martí,Casa adosada,Used,1090000,NA,4,3,203,NA,NA,1,1,NA,1,NA,NA
12974,164678837,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/montbau/164678837/d?from=list,Horta - Guinardó,Piso,Used,157000,NA,3,1,61,4,NA,NA,NA,1,NA,NA,NA
1446,164328230,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164328230/d?from=list,Sant Martí,Piso,Used,560000,NA,3,2,110,4,1,NA,NA,NA,NA,NA,NA
7321,164577960,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164577960/d?from=list,Ciutat Vella,Piso,Used,299000,NA,2,1,86,1,1,NA,NA,NA,NA,NA,NA
2647,162364683,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion/162364683/d?from=list,Sant Martí,Piso,Used,310000,13000,1,1,75,2,NA,NA,1,1,NA,NA,NA
22885,164772919,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/164772919/d?from=list,Sant Martí,Piso,Used,210000,NA,3,1,70,15,1,NA,NA,NA,NA,NA,NA
2028,163955806,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion/163955806/d?from=list,Sant Martí,Ático,Used,259000,16000,2,2,64,10,NA,NA,1,1,1,NA,NA
304,163872749,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza/163872749/d?from=list,Horta - Guinardó,Piso,Used,188000,10000,3,1,70,3,NA,1,NA,NA,NA,NA,NA
35147,164977296,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado/164977296/d?from=list,Sant Martí,Piso,Used,369000,NA,3,2,100,4,NA,NA,NA,1,NA,NA,NA
38269,165247604,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/la-guineueta/165247604/d?from=list,Nou Barris,Piso,Used,198000,NA,4,2,99,3,NA,NA,NA,NA,NA,NA,NA
5815,164048390,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/164048390/d?from=list,Sants - Montjuïc,Piso,Used,268000,NA,4,2,68,NA,1,1,NA,NA,NA,NA,NA
33320,165010467,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/165010467/d?from=list,Eixample,Piso,Used,315000,NA,2,1,67,7,NA,NA,NA,NA,NA,NA,NA
2826,164373741,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-no-amueblado/164373741/d?from=list,Eixample,Piso,Used,238000,NA,1,1,57,2,NA,NA,NA,NA,NA,NA,NA
7255,163558275,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/163558275/d?from=list,Gràcia,Piso,Used,410000,40000,3,1,90,5,1,NA,NA,NA,NA,NA,NA
21423,164816758,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-guinardo/164816758/d?from=list,Horta - Guinardó,Piso,Used,299000,NA,4,2,92,1,NA,NA,NA,NA,NA,NA,NA
37349,163462739,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado/163462739/d?from=list,Ciutat Vella,Apartamento,Used,1600000,NA,3,3,320,NA,1,NA,NA,NA,NA,NA,NA
5146,162189776,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-congres-i-els-indians/162189776/d?from=list,Sant Andreu,Piso,Used,189000,28500,3,1,40,NA,NA,NA,NA,NA,NA,NA,NA
38042,165081512,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/165081512/d?from=list,Nou Barris,Piso,Used,255000,NA,4,1,83,5,1,NA,NA,NA,NA,NA,NA
8187,164121839,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/164121839/d?from=list,Sant Martí,Piso,Used,259900,10100,3,1,86,15,1,NA,NA,NA,NA,NA,NA
36705,164957665,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza/164957665/d?from=list,Ciutat Vella,Ático,Used,299000,NA,2,1,74,4,NA,1,NA,1,1,NA,NA
35260,164985331,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor-se-aceptan-mascotas/164985331/d?from=list,Ciutat Vella,Piso,Used,390000,NA,4,2,92,1,1,NA,NA,NA,NA,NA,NA
4636,164532365,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164532365/d?from=list,Nou Barris,Piso,Used,185000,NA,3,1,55,2,1,NA,NA,NA,NA,NA,NA
2761,161853957,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/161853957/d?from=list,Sarrià - Sant Gervasi,Piso,Used,312000,13000,2,1,62,NA,1,NA,1,NA,NA,NA,NA
39490,164326456,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-no-amueblado/164326456/d?from=list,Sants - Montjuïc,Ático,Used,295000,40000,4,1,84,NA,NA,1,NA,NA,NA,NA,NA
22952,164772730,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/vila-de-gracia/164772730/d?from=list,Gràcia,Piso,Used,665000,NA,3,2,102,4,NA,NA,NA,1,NA,NA,NA
38366,165254898,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/165254898/d?from=list,Sants - Montjuïc,Piso,Used,359000,NA,3,1,73,7,1,NA,NA,NA,NA,NA,NA
703,164433937,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-no-amueblado/164433937/d?from=list,Horta - Guinardó,Piso,Used,119000,NA,3,1,84,1,1,NA,NA,NA,NA,NA,NA
4440,164534376,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164534376/d?from=list,Sants - Montjuïc,Ático,Used,252000,NA,2,1,65,7,1,NA,NA,NA,NA,NA,NA
76,164433725,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/164433725/d?from=list,Horta - Guinardó,Piso,Used,285000,NA,3,1,74,4,1,NA,1,NA,1,NA,NA
9425,162741133,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-amueblado/162741133/d?from=list,Eixample,Apartamento,Used,295000,NA,1,1,45,3,1,NA,NA,NA,NA,NA,NA
5412,164206697,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ciutat-meridiana/164206697/d?from=list,Nou Barris,Piso,Used,107000,5000,3,1,59,NA,NA,NA,NA,NA,NA,NA,NA
24098,164755521,2022-09-19,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164755521/d?from=list,Sant Martí,Piso,Used,279900,NA,3,1,91,NA,1,NA,NA,1,NA,NA,NA
5086,164249678,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-no-amueblado/164249678/d?from=list,Horta - Guinardó,Piso,Used,300000,NA,2,1,69,1,1,NA,NA,NA,NA,NA,NA
33257,165004519,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/165004519/d?from=list,Gràcia,Piso,Used,429000,11000,4,2,101,1,NA,NA,NA,NA,NA,NA,NA
7535,164030517,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/164030517/d?from=list,Eixample,Piso,Used,350000,NA,4,1,87,4,1,NA,NA,NA,NA,NA,NA
2082,163426253,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/163426253/d?from=list,Eixample,Piso,Used,1190000,NA,2,2,139,NA,1,NA,1,1,NA,NA,NA
9599,164217908,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-besos-i-el-maresme/164217908/d?from=list,Sant Martí,Piso,Used,200000,NA,3,1,69,NA,NA,NA,NA,NA,NA,NA,NA
21378,164741143,2022-09-09,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking/164741143/d?from=list,Gràcia,Piso,Used,470000,NA,3,2,111,2,1,NA,NA,NA,NA,NA,NA
4298,164531187,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/trastero-ascensor/164531187/d?from=list,Sants - Montjuïc,Piso,Used,210000,NA,3,1,149,0,1,NA,NA,NA,NA,NA,NA
7984,163438001,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/163438001/d?from=list,Eixample,Piso,Used,450000,NA,4,2,120,7,1,NA,NA,NA,NA,NA,NA
5762,164338708,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164338708/d?from=list,Sants - Montjuïc,Piso,Used,280000,19000,3,2,68,NA,1,NA,NA,1,NA,NA,NA
1705,164214597,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-raval/164214597/d?from=list,Ciutat Vella,Piso,Used,208000,NA,2,1,68,NA,NA,NA,NA,NA,NA,NA,NA
22830,164233779,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-no-amueblado/164233779/d?from=list,Sarrià - Sant Gervasi,Piso,Used,299000,11000,3,1,71,2,1,NA,NA,NA,NA,NA,NA
4339,164352655,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/164352655/d?from=list,Ciutat Vella,Piso,Used,325000,34900,3,2,96,1,NA,NA,NA,NA,NA,NA,NA
3577,163700809,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-patio-amueblado/163700809/d?from=list,Sants - Montjuïc,Piso,Used,374900,NA,4,2,100,6,1,NA,NA,NA,NA,NA,NA
23644,164788926,2022-09-19,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor-piscina-no-amueblado/164788926/d?from=list,Les Corts,Piso,Used,1495000,NA,5,4,242,2,1,NA,NA,NA,NA,NA,NA
8071,164172551,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion/164172551/d?from=list,Ciutat Vella,Piso,Used,320000,19000,3,1,78,7,NA,NA,NA,1,NA,NA,NA
37340,165163508,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/165163508/d?from=list,Sants - Montjuïc,Piso,Used,245000,NA,3,2,90,1,NA,NA,NA,NA,NA,NA,NA
21314,164749226,2022-09-09,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-se-aceptan-mascotas-internet-no-amueblado/164749226/d?from=list,Sarrià - Sant Gervasi,Piso,Used,1190000,NA,3,2,173,5,NA,NA,NA,NA,NA,NA,NA
7003,164339265,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/164339265/d?from=list,Eixample,Piso,Used,820000,NA,3,2,138,2,1,NA,NA,NA,NA,NA,NA
33740,164911518,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164911518/d?from=list,Sant Martí,Piso,Used,168000,NA,3,1,63,3,1,NA,NA,NA,NA,NA,NA
4099,164534251,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164534251/d?from=list,Les Corts,Piso,Used,280000,NA,3,1,85,1,1,NA,NA,NA,NA,NA,NA
35038,165009548,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/165009548/d?from=list,Les Corts,Piso,Used,280000,NA,3,1,85,1,1,NA,NA,NA,NA,NA,NA
